Season_Code,League,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,Home_Elo,Away_Elo,Elo_Diff,Home_Roll5_GF,Away_Roll5_GF,Home_Roll5_GA,Away_Roll5_GA,Home_Roll5_Shots,Away_Roll5_Shots,Home_Roll5_SoT,Away_Roll5_SoT,Home_Rest_Days,Away_Rest_Days
2425,Premier League,2025-04-26,Brighton,West Ham,3,2,H,1,0,H,16,12,9,4,8,1,7,9,1,1,0,0,1.67,4.2,4.75,1.67,2.2,1639.67732335874,1576.9478221470706,62.72950121166946,1.4,1.0,2.6,1.4,14.0,10.4,4.4,3.4,7.0,7.0
2425,League One,2025-04-26,Bristol Rvs,Reading,0,2,A,0,0,D,16,11,5,6,5,5,12,14,1,1,0,0,3.0,3.5,2.2,1.8,2.0,1187.0321451252707,1378.9898125541636,-191.95766742889282,0.6,1.8,1.4,0.6,8.6,11.2,2.0,3.8,5.0,5.0
2425,Championship,2025-04-26,Luton,Coventry,1,0,H,0,0,D,23,3,8,0,18,2,9,16,2,5,1,1,2.5,3.25,2.88,2.03,1.83,1409.734673517561,1495.6237391331388,-85.88906561557769,1.2,1.2,0.8,1.2,13.0,13.0,3.4,4.4,5.0,5.0
2425,Championship,2025-04-26,QPR,Burnley,0,5,A,0,3,A,9,16,2,10,2,6,13,11,4,2,0,0,3.8,3.5,1.95,2.2,1.67,1416.3856659761484,1654.4991027034273,-238.1134367272789,1.4,1.6,1.0,0.8,11.0,11.0,4.2,4.2,5.0,5.0
2425,Championship,2025-04-26,Blackburn,Watford,2,1,H,0,0,D,10,9,4,2,4,6,12,14,5,5,0,0,1.7,3.6,5.0,2.0,1.85,1415.0966070648287,1372.3933051089193,42.70330195590941,1.6,0.8,1.0,1.4,8.2,10.6,3.2,3.2,5.0,5.0
2425,Championship,2025-04-26,Cardiff,West Brom,0,0,D,0,0,D,18,17,5,5,9,5,16,10,1,0,0,0,2.25,3.2,3.2,2.1,1.73,1363.9627731058918,1432.3307275528643,-68.36795444697259,0.6,0.8,1.2,1.8,13.2,12.8,3.4,3.0,5.0,5.0
2425,Championship,2025-04-26,Hull,Derby,0,1,A,0,0,D,15,6,2,2,5,3,11,15,1,2,0,0,2.4,3.0,3.25,2.63,1.5,1415.2493911128076,1392.004977812011,23.244413300796623,0.8,1.0,0.8,1.0,12.0,10.0,3.8,3.2,5.0,5.0
2425,League One,2025-04-26,Leyton Orient,Wycombe,1,0,H,0,0,D,15,9,6,2,2,2,8,6,2,1,0,0,2.7,3.25,2.5,2.03,1.83,1378.7187516790875,1418.9806227973165,-40.26187111822901,2.4,0.8,1.4,1.0,13.0,12.6,4.8,3.2,5.0,5.0
2425,Championship,2025-04-26,Millwall,Swansea,1,0,H,1,0,H,16,12,4,4,4,7,11,9,1,1,0,0,2.25,3.2,3.3,2.38,1.57,1482.3080457130004,1473.621953057138,8.686092655862467,1.6,1.6,1.2,0.2,12.4,12.0,4.0,3.2,5.0,5.0
2425,Championship,2025-04-26,Oxford,Sunderland,2,0,H,1,0,H,17,10,4,0,3,6,15,10,3,1,0,0,3.1,3.25,2.38,2.2,1.67,1383.6076959778022,1473.615155716675,-90.00745973887274,0.8,0.4,1.0,0.8,9.0,9.2,3.2,2.6,5.0,5.0
2425,Championship,2025-04-26,Preston,Plymouth,1,2,A,0,1,A,20,5,7,3,9,2,9,14,3,2,0,0,1.75,3.6,4.75,2.03,1.83,1389.29480842248,1382.9975870260628,6.2972213964171715,1.2,1.6,1.8,1.6,9.6,10.2,2.4,4.0,5.0,5.0
2425,Championship,2025-04-26,Sheffield Weds,Portsmouth,1,1,D,1,1,D,18,2,5,1,5,4,14,7,1,2,0,0,2.05,3.9,3.25,1.88,1.98,1407.4105749099472,1430.5506978480523,-23.14012293810515,0.8,1.8,1.4,1.6,14.6,14.4,4.2,5.8,5.0,5.0
2425,Championship,2025-04-26,Middlesbrough,Norwich,0,0,D,0,0,D,16,10,5,4,10,3,12,15,1,2,0,0,1.55,4.33,5.25,1.53,2.5,1435.2364526231092,1394.301924640974,40.93452798213525,1.0,1.2,1.0,2.4,15.8,9.4,4.6,3.4,5.0,5.0
2425,Premier League,2025-04-27,Liverpool,Tottenham,5,1,H,3,1,H,25,8,8,3,8,2,16,9,2,1,0,0,1.25,6.0,11.0,1.33,3.4,1871.6145079737803,1566.7569727897674,304.85753518401293,1.8,1.2,1.0,2.0,20.4,13.2,6.4,4.8,7.0,6.0
2425,League One,2025-04-27,Stevenage,Rotherham,1,1,D,0,1,A,17,7,7,1,7,1,15,15,1,2,0,0,2.2,3.25,3.1,2.15,1.67,1273.9363702004182,1283.4238078240826,-9.487437623664391,1.0,1.4,1.2,1.6,8.4,8.8,2.6,3.4,3.0,6.0
2425,League One,2025-04-27,Birmingham,Mansfield,4,0,H,2,0,H,18,5,7,3,9,4,10,5,1,1,0,0,1.5,4.1,5.75,1.73,2.08,1537.7167967128528,1217.8793953132335,319.83740139961924,2.2,1.6,0.8,3.0,12.6,12.2,4.2,3.8,3.0,6.0
2425,Premier League,2025-04-27,Bournemouth,Man United,1,1,D,1,0,H,8,25,1,6,5,10,11,12,4,2,1,0,1.67,4.0,4.5,1.67,2.2,1642.51967041593,1601.773982997287,40.745687418643,1.0,0.8,1.2,1.2,15.8,15.0,4.6,4.0,8.0,7.0
2425,Championship,2025-04-28,Leeds,Bristol City,4,0,H,1,0,H,23,3,12,1,11,1,6,4,1,0,0,0,1.6,3.9,5.75,1.83,2.03,1636.5590801604515,1503.0609952130364,133.498084947415,2.2,1.6,0.4,1.4,12.4,12.4,5.6,4.6,7.0,7.0
2425,League One,2025-04-29,Burton,Wigan,1,1,D,0,0,D,15,11,5,3,7,5,6,7,1,0,0,0,2.25,3.1,3.3,2.6,1.48,1286.3801177587768,1323.0489864616577,-36.6688687028809,1.2,0.8,1.2,0.4,6.6,9.2,3.4,3.2,3.0,3.0
2425,League One,2025-04-30,Blackpool,Birmingham,0,2,A,0,1,A,7,16,2,6,2,4,8,18,1,0,0,0,3.6,3.75,1.9,1.9,1.95,1372.2942849988078,1542.0981553779925,-169.80387037918467,1.8,1.8,1.2,0.4,12.6,12.0,6.2,3.8,4.0,3.0
2425,League One,2025-04-30,Mansfield,Peterboro,4,2,H,3,0,H,18,10,7,4,6,3,15,10,0,1,0,0,2.1,3.6,3.1,1.62,2.25,1213.4980366480938,1301.831221572371,-88.33318492427725,1.4,0.8,3.4,1.8,11.6,7.6,3.4,3.4,3.0,4.0
2425,Premier League,2025-05-01,Nott'm Forest,Brentford,0,2,A,0,1,A,14,11,5,3,4,5,10,12,3,5,0,0,2.15,3.5,3.25,1.8,2.0,1696.5528311295448,1649.0411074821166,47.5117236474282,1.6,1.6,1.2,1.2,10.4,10.0,3.8,3.8,10.0,12.0
2425,Premier League,2025-05-02,Man City,Wolves,1,0,H,1,0,H,9,6,2,1,4,5,7,11,0,0,0,0,1.4,4.75,7.5,1.53,2.5,1804.9861037051073,1629.0726954519598,175.9134082531475,2.2,2.2,0.6,0.6,14.8,13.6,6.4,4.4,10.0,6.0
2425,League One,2025-05-03,Huddersfield,Leyton Orient,1,4,A,1,2,A,16,12,6,7,6,4,9,17,1,4,0,0,3.9,3.8,1.8,1.67,2.1,1249.0721566965278,1396.5646240946678,-147.49246739813998,0.6,2.6,2.2,1.4,10.0,13.0,3.4,5.4,7.0,7.0
2425,Premier League,2025-05-03,Arsenal,Bournemouth,1,2,A,1,0,H,13,9,4,2,2,3,7,16,0,2,0,0,2.05,3.7,3.4,1.87,2.03,1819.1253540933783,1640.6518175260535,178.4735365673248,2.0,1.0,1.0,1.0,16.2,14.0,5.0,3.8,10.0,6.0
2425,League One,2025-05-03,Lincoln,Wrexham,0,2,A,0,0,D,18,12,4,6,4,2,6,12,1,2,0,0,2.8,3.25,2.45,2.0,1.85,1330.6525333662603,1456.2529765840839,-125.60044321782357,2.0,1.8,1.6,0.4,10.2,12.0,3.8,4.0,7.0,7.0
2425,League One,2025-05-03,Mansfield,Exeter,3,0,H,2,0,H,11,19,4,1,2,10,11,10,1,0,0,0,1.9,3.5,3.9,1.72,2.05,1233.4804895005773,1289.2844768889872,-55.80398738840995,2.0,1.4,3.4,1.2,13.2,7.4,4.6,3.4,3.0,7.0
2425,League One,2025-05-03,Northampton,Wigan,1,1,D,1,0,H,3,12,2,5,0,9,11,13,1,2,0,1,2.5,3.25,2.75,2.3,1.6,1267.6699673381283,1321.3665648532578,-53.6965975151295,1.8,0.8,1.2,0.4,12.2,10.2,6.0,3.2,7.0,4.0
2425,League One,2025-05-03,Reading,Barnsley,2,4,A,0,0,D,8,12,4,9,5,3,9,10,1,2,0,0,1.7,3.8,4.5,1.5,2.4,1386.951564515683,1255.360151574405,131.5914129412779,2.0,2.2,0.6,2.8,12.2,15.4,4.4,6.6,7.0,7.0
2425,League One,2025-05-03,Shrewsbury,Crawley Town,1,2,A,0,0,D,11,13,4,6,8,4,14,7,5,2,1,0,3.0,3.4,2.25,1.62,2.25,1160.6923638869084,1246.8720398654466,-86.17967597853817,1.0,1.6,2.0,1.4,9.0,10.6,3.2,4.0,7.0,7.0
2425,League One,2025-05-03,Charlton,Burton,3,1,H,2,1,H,15,8,5,3,3,3,15,10,2,1,0,0,1.6,3.9,5.25,1.93,1.93,1442.8123809103581,1288.0625393671767,154.74984154318145,1.8,1.4,1.2,0.8,11.4,9.0,5.0,4.0,7.0,4.0
2425,League One,2025-05-03,Wycombe,Stockport,1,3,A,1,0,H,10,12,4,3,2,5,13,13,1,1,0,0,2.2,3.2,3.3,2.25,1.62,1401.1347503817362,1451.1130519832932,-49.97830160155695,0.8,2.2,1.0,1.0,11.0,16.8,2.8,5.6,7.0,7.0
2425,Premier League,2025-05-03,Aston Villa,Fulham,1,0,H,1,0,H,10,11,3,3,5,3,6,17,0,5,0,0,1.77,3.75,4.5,1.68,2.05,1732.2646303203976,1658.7405331562322,73.52409716416537,2.6,1.4,0.8,1.6,16.0,13.0,7.0,4.4,11.0,7.0
2425,Premier League,2025-05-03,Everton,Ipswich,2,2,D,2,1,H,8,12,3,5,3,3,12,15,4,4,0,0,1.45,4.33,6.5,1.95,1.95,1632.6655961108727,1489.531623363844,143.1339727470288,0.4,1.0,1.0,2.4,7.4,7.4,2.6,1.6,7.0,7.0
2425,Premier League,2025-05-03,Leicester,Southampton,2,0,H,2,0,H,14,8,4,2,7,7,12,13,1,3,0,0,2.3,3.6,2.88,1.68,2.05,1435.3711726767447,1403.530017345023,31.841155331721666,0.4,0.8,2.2,2.0,7.4,9.8,2.0,3.0,7.0,7.0
2425,League One,2025-05-03,Rotherham,Peterboro,2,1,H,1,1,D,22,11,5,3,6,4,12,11,1,4,0,0,2.1,3.7,3.1,1.57,2.35,1282.9870037410433,1281.8487687198876,1.1382350211556513,1.2,1.2,1.6,1.8,7.4,8.0,1.6,3.6,6.0,3.0
2425,League One,2025-05-03,Cambridge,Birmingham,1,2,A,1,1,D,9,11,4,6,3,3,15,14,2,1,1,0,5.5,4.5,1.48,1.7,2.1,1206.5531243908033,1550.8467681299467,-344.29364373914336,1.0,1.8,1.2,0.2,11.0,12.6,3.2,4.2,7.0,3.0
2425,Championship,2025-05-03,Watford,Sheffield Weds,1,1,D,1,1,D,18,7,5,2,8,2,15,12,0,1,0,0,2.75,3.5,2.4,1.67,2.2,1358.3500214656506,1408.4746440459421,-50.12462258029154,0.8,1.0,1.4,1.4,10.8,15.2,3.0,4.4,7.0,7.0
2425,League One,2025-05-03,Blackpool,Bristol Rvs,4,1,H,1,1,D,16,8,8,4,5,3,7,10,0,1,0,0,1.57,4.0,5.0,1.7,2.1,1363.5456722468537,1179.0703931637513,184.47527908310235,1.2,0.4,1.6,1.4,10.8,10.0,4.6,2.6,3.0,7.0
2425,Championship,2025-05-03,West Brom,Luton,5,3,H,3,1,H,19,12,5,4,6,4,9,22,2,2,0,0,3.0,3.4,2.3,2.05,1.8,1429.2222852951713,1429.6113602240696,-0.38907492889825335,0.8,1.2,1.6,0.6,12.0,16.0,3.4,4.4,7.0,7.0
2425,Championship,2025-05-03,Swansea,Oxford,3,3,D,1,1,D,12,10,5,7,5,4,8,10,0,2,0,0,1.62,4.0,4.75,1.95,1.9,1458.0218790881067,1403.662388064546,54.35949102356085,1.4,1.0,0.4,1.0,13.8,10.6,3.8,3.4,7.0,7.0
2425,Championship,2025-05-03,Sunderland,QPR,0,1,A,0,1,A,11,5,5,1,11,1,13,11,2,3,0,0,1.57,4.1,5.25,1.93,1.93,1453.5604636299313,1409.9054033265566,43.65506030337474,0.2,1.4,1.2,2.0,9.8,10.6,2.0,3.8,7.0,7.0
2425,Championship,2025-05-03,Sheffield United,Blackburn,1,1,D,0,0,D,18,7,5,2,8,4,16,11,2,0,0,0,2.25,3.5,3.0,2.03,1.83,1543.1291430488732,1429.1398907080975,113.98925234077569,1.2,2.0,1.0,0.8,15.2,8.8,4.4,3.6,8.0,7.0
2425,Championship,2025-05-03,Portsmouth,Hull,1,1,D,0,1,A,11,11,2,4,5,5,7,18,0,2,0,0,2.8,3.6,2.3,1.95,1.9,1429.4866287120574,1398.1805405654325,31.306088146624916,1.8,0.6,1.4,1.0,13.6,13.4,5.4,3.8,7.0,7.0
2425,Championship,2025-05-03,Plymouth,Leeds,1,2,A,1,0,H,6,25,0,4,1,7,16,8,2,2,0,0,9.5,6.25,1.25,1.5,2.63,1399.2875530367533,1646.696958807429,-247.40940577067568,1.6,2.8,1.6,0.2,9.6,15.4,3.8,7.0,7.0,5.0
2425,Championship,2025-05-03,Norwich,Cardiff,4,2,H,3,0,H,22,19,8,6,6,9,13,9,3,2,0,1,1.58,4.33,4.75,1.57,2.38,1396.178354896532,1367.0712153635848,29.107139532947258,1.0,0.6,2.0,1.2,9.6,14.2,3.4,4.0,7.0,7.0
2425,Championship,2025-05-03,Derby,Stoke,0,0,D,0,0,D,12,4,4,1,5,4,10,9,2,1,0,0,2.05,3.0,4.2,2.5,1.53,1409.0738283593862,1407.3902633691202,1.6835649902659497,1.2,0.8,0.8,1.8,8.8,9.4,3.2,3.2,7.0,8.0
2425,Championship,2025-05-03,Coventry,Middlesbrough,2,0,H,1,0,H,17,21,4,6,5,5,12,6,3,1,0,0,2.05,3.8,3.2,1.57,2.38,1475.7470524266303,1433.3600223675512,42.38703005907905,1.0,0.6,1.0,1.0,10.8,16.6,3.6,5.0,7.0,7.0
2425,Championship,2025-05-03,Burnley,Millwall,3,1,H,1,1,D,19,12,9,4,7,4,5,16,1,0,0,0,1.62,3.7,5.75,2.0,1.8,1660.9793653530191,1497.9081196820316,163.07124567098754,2.2,1.4,0.6,1.0,11.6,12.8,5.0,4.2,7.0,7.0
2425,Championship,2025-05-03,Bristol City,Preston,2,2,D,0,1,A,18,18,2,5,7,3,7,9,2,4,0,0,1.75,3.6,4.75,1.98,1.88,1492.923116566059,1373.0048424117895,119.91827415426951,1.2,1.2,2.0,2.0,11.6,12.4,4.0,3.4,5.0,7.0
2425,League One,2025-05-03,Bolton,Stevenage,1,1,D,0,0,D,14,11,5,5,4,2,11,12,0,1,0,0,2.05,3.4,3.4,2.0,1.85,1317.0326120597706,1274.3731742834575,42.6594377763131,0.8,0.6,2.4,1.2,18.4,10.4,3.6,3.2,7.0,6.0
2425,Premier League,2025-05-04,Chelsea,Liverpool,3,1,H,1,0,H,17,11,7,2,3,6,10,11,2,2,0,0,2.15,3.7,3.1,1.53,2.5,1720.3292900788026,1876.332271152775,-156.00298107397248,1.2,2.2,0.6,1.0,17.8,19.8,6.8,6.6,8.0,7.0
2425,Premier League,2025-05-04,West Ham,Tottenham,1,1,D,1,1,D,11,7,2,2,1,3,18,15,2,2,0,0,2.1,3.7,3.25,1.57,2.38,1563.8056364074346,1562.0392096107726,1.7664267966620173,1.2,1.4,1.8,2.6,10.8,12.4,3.2,4.6,8.0,7.0
2425,Premier League,2025-05-04,Brentford,Man United,4,3,H,2,1,H,12,14,6,5,7,4,8,10,0,2,0,0,1.65,4.1,4.75,1.67,2.2,1667.2155656055575,1603.6418358871636,63.573729718393906,1.6,0.4,1.0,1.4,10.2,16.4,3.6,4.2,3.0,7.0
2425,Premier League,2025-05-04,Brighton,Newcastle,1,1,D,1,0,H,5,13,2,5,1,4,15,10,2,1,0,0,2.88,3.7,2.3,1.53,2.5,1652.819509098376,1739.4786582817655,-86.65914918338945,1.6,3.2,2.6,1.0,14.2,15.6,5.6,5.2,8.0,8.0
2425,Premier League,2025-05-05,Crystal Palace,Nott'm Forest,1,1,D,0,0,D,20,12,3,4,7,4,9,15,3,8,0,0,2.25,3.4,3.2,2.01,1.89,1669.517391457723,1678.3783730061039,-8.860981548380778,1.2,0.8,2.6,1.2,9.4,11.0,2.8,3.6,12.0,4.0
2425,Premier League,2025-05-10,Fulham,Everton,1,3,A,1,1,D,18,11,6,7,5,5,15,9,1,0,0,0,1.82,3.4,4.5,2.0,1.8,1646.076788773553,1626.4232539556185,19.653534817934542,1.2,0.8,1.4,1.2,13.4,8.0,4.4,3.2,7.0,7.0
2425,Premier League,2025-05-10,Ipswich,Brentford,0,1,A,0,1,A,11,15,4,5,5,6,6,12,2,4,0,0,5.0,4.0,1.65,1.53,2.5,1495.773965519098,1680.320129907775,-184.54616438867697,1.0,2.2,2.6,1.2,7.8,10.2,2.2,4.2,7.0,6.0
2425,Premier League,2025-05-10,Southampton,Man City,0,0,D,0,0,D,2,26,0,5,1,15,9,8,2,0,0,0,11.0,7.5,1.2,1.36,3.2,1388.9922652073435,1813.5129426189987,-424.52067741165524,0.6,2.0,2.2,0.6,9.8,13.0,3.0,5.8,7.0,8.0
2425,Premier League,2025-05-10,Wolves,Brighton,0,2,A,0,1,A,10,7,3,2,7,4,8,12,1,1,0,0,2.7,3.5,2.5,1.73,2.1,1620.5458565380684,1656.729559566997,-36.183703028928676,2.0,1.8,0.8,2.2,13.0,13.0,4.2,5.2,8.0,6.0
2425,Premier League,2025-05-10,Bournemouth,Aston Villa,0,1,A,0,1,A,10,6,4,3,10,0,19,12,4,3,0,1,2.4,3.6,2.75,1.62,2.3,1664.2168387547977,1744.9283747030768,-80.7115359482791,1.2,2.2,0.8,0.8,11.0,16.4,2.8,6.6,7.0,7.0
2425,Premier League,2025-05-11,Tottenham,Crystal Palace,0,2,A,0,1,A,8,23,1,10,4,8,12,10,1,1,0,0,2.63,3.6,2.5,1.53,2.5,1562.1205558700663,1669.925366286034,-107.80481041596772,1.6,1.0,2.6,2.6,12.2,11.8,4.6,2.8,7.0,6.0
2425,Premier League,2025-05-11,Newcastle,Chelsea,2,0,H,1,0,H,15,10,6,3,2,8,9,13,4,2,0,1,2.1,3.75,3.1,1.57,2.38,1735.5686078131446,1743.066683416238,-7.498075603093412,2.8,1.6,1.2,0.8,15.0,19.0,5.2,7.2,7.0,7.0
2425,Premier League,2025-05-11,Man United,West Ham,0,2,A,0,1,A,20,9,5,4,8,5,3,13,0,1,0,0,1.9,3.6,4.0,1.73,2.1,1590.537271584946,1563.7242901481409,26.812981436805103,1.0,1.4,2.0,1.8,14.6,11.0,4.0,3.4,7.0,7.0
2425,Premier League,2025-05-11,Nott'm Forest,Leicester,2,2,D,1,1,D,15,10,4,6,4,4,11,11,3,3,0,0,1.33,5.25,8.0,1.67,2.2,1677.970398177793,1449.9089248144242,228.0614733633688,0.8,0.8,1.4,1.8,11.8,9.8,4.0,2.8,6.0,8.0
2425,Premier League,2025-05-11,Liverpool,Arsenal,2,2,D,2,0,H,14,15,5,7,3,1,13,10,1,1,0,1,2.0,3.6,3.6,1.73,2.1,1853.5948778153397,1795.5603328646341,58.034544950705595,2.2,1.8,1.6,1.2,18.6,15.4,6.4,5.0,7.0,8.0
2425,Premier League,2025-05-16,Chelsea,Man United,1,0,H,0,0,D,11,4,3,1,7,2,10,14,1,6,0,0,1.44,5.0,6.25,1.5,2.63,1726.7214378715223,1573.3049337148082,153.41650415671415,1.6,1.0,1.2,2.4,16.8,16.0,6.8,4.6,5.0,5.0
2425,Premier League,2025-05-16,Aston Villa,Tottenham,2,0,H,0,0,D,18,3,7,1,9,1,5,12,1,2,0,0,1.3,6.0,8.5,1.36,3.2,1757.276921145727,1550.931729297103,206.34519184862415,2.0,1.0,0.6,2.8,14.2,11.2,5.6,3.2,6.0,5.0
2425,Premier League,2025-05-18,Everton,Southampton,2,0,H,2,0,H,13,6,5,2,4,5,6,10,1,1,0,0,1.4,4.75,7.5,1.8,2.0,1643.3273685365778,1402.43553802057,240.89183051600776,1.2,0.4,1.2,1.6,9.2,7.8,4.2,2.2,8.0,8.0
2425,Premier League,2025-05-18,West Ham,Nott'm Forest,1,2,A,0,1,A,16,10,5,5,8,7,14,7,6,3,0,0,2.75,3.3,2.55,1.98,1.92,1580.9566280182787,1668.7548496037737,-87.79822158549496,1.4,1.0,1.4,1.4,11.0,11.0,3.6,4.2,7.0,7.0
2425,Premier League,2025-05-18,Brentford,Fulham,2,3,A,2,1,H,11,16,6,7,5,3,12,8,4,4,0,0,1.91,3.9,3.6,1.62,2.3,1688.53977296013,1629.1726741925938,59.36709876753616,2.4,0.8,1.2,1.6,11.4,14.6,4.8,4.4,8.0,8.0
2425,Premier League,2025-05-18,Leicester,Ipswich,2,0,H,1,0,H,9,20,3,2,2,2,15,12,1,0,0,0,2.3,3.6,2.9,1.73,2.1,1459.1244733884434,1487.554322466743,-28.42984907829964,1.2,0.8,1.6,2.4,10.4,8.8,3.6,2.6,7.0,8.0
2425,Premier League,2025-05-18,Arsenal,Newcastle,1,0,H,0,0,D,12,14,4,5,10,7,9,9,3,3,0,0,1.95,3.7,3.7,1.73,2.1,1798.2083404885832,1751.9138533578603,46.29448713072293,2.0,2.4,1.4,1.0,15.6,15.4,5.4,5.2,7.0,7.0
2425,Premier League,2025-05-19,Brighton,Liverpool,3,2,H,1,2,A,25,18,12,5,3,3,9,8,1,0,0,0,2.6,3.75,2.45,1.44,2.75,1671.0692368551358,1850.9468701913906,-179.8776333362548,2.0,2.2,1.8,1.4,12.2,18.6,4.6,6.2,9.0,8.0
2425,Premier League,2025-05-20,Crystal Palace,Wolves,4,2,H,2,1,H,14,12,10,3,0,10,14,8,1,2,0,0,2.25,3.3,3.2,2.02,1.88,1681.1141928589973,1606.2061792499296,74.90801360906767,1.0,1.6,1.6,1.0,14.8,10.6,4.2,3.4,9.0,10.0
2425,Premier League,2025-05-20,Man City,Bournemouth,3,1,H,2,0,H,12,8,5,2,3,1,7,13,1,3,1,1,1.55,4.33,5.75,1.53,2.5,1800.0696698057723,1651.8682923121473,148.20137749362493,2.0,0.8,0.6,0.6,16.4,10.8,5.8,2.8,10.0,10.0
2425,Premier League,2025-05-25,Wolves,Brentford,1,1,D,0,1,A,18,13,6,7,8,3,7,9,2,1,0,0,2.7,3.7,2.45,1.53,2.5,1593.6033446776094,1669.8321179692728,-76.2287732916634,1.2,2.6,1.4,1.6,10.4,13.0,3.0,5.6,5.0,7.0
2425,Premier League,2025-05-25,Tottenham,Brighton,1,4,A,1,0,H,4,23,2,8,2,11,13,8,3,1,0,0,4.2,4.33,1.7,1.33,3.4,1543.4549504494125,1694.6843679421986,-151.22941749278607,0.6,2.2,2.4,1.8,9.6,13.0,2.6,5.6,9.0,6.0
2425,Premier League,2025-05-25,Southampton,Arsenal,1,2,A,0,1,A,7,23,2,8,5,8,7,8,0,0,0,0,8.5,6.0,1.3,1.5,2.63,1396.0375370634513,1812.088928823214,-416.05139175976274,0.4,2.0,1.4,1.2,7.6,15.2,2.2,5.6,7.0,7.0
2425,Premier League,2025-05-25,Nott'm Forest,Chelsea,0,1,A,0,0,D,10,6,2,2,7,4,10,11,2,2,0,0,3.0,3.75,2.2,1.67,2.2,1680.7955152965526,1736.0823423182844,-55.286827021731824,1.4,1.4,1.4,0.8,11.0,12.2,4.2,5.6,7.0,9.0
2425,Premier League,2025-05-25,Newcastle,Everton,0,1,A,0,0,D,17,14,6,6,12,3,12,9,1,4,0,0,1.33,5.5,8.5,1.53,2.5,1738.0332650232294,1649.7253694936965,88.30789552953297,1.4,1.4,1.2,1.2,15.4,9.2,4.8,4.2,7.0,7.0
2425,Premier League,2025-05-25,Liverpool,Crystal Palace,1,1,D,0,1,A,14,8,3,5,11,0,7,10,1,0,1,0,1.4,6.0,5.75,1.3,3.5,1827.3317391043279,1693.7170274313175,133.61471167301033,2.2,1.8,1.8,1.0,19.2,15.4,6.0,5.4,6.0,5.0
2425,Premier League,2025-05-25,Ipswich,West Ham,1,3,A,0,1,A,14,10,4,6,4,0,10,9,1,1,0,0,3.0,3.8,2.2,1.5,2.63,1470.2479938576075,1568.9159623254998,-98.66796846789225,0.4,1.4,2.4,1.4,10.2,12.0,2.2,3.8,7.0,7.0
2425,Premier League,2025-05-25,Fulham,Man City,0,2,A,0,1,A,13,20,3,5,1,6,11,5,0,0,0,0,5.0,4.2,1.6,1.53,2.5,1647.880329183451,1809.6306194282267,-161.75029024477567,1.4,1.6,1.8,0.4,15.4,14.6,4.4,5.0,7.0,5.0
2425,Premier League,2025-05-25,Bournemouth,Leicester,2,0,H,0,0,D,20,3,7,0,6,1,19,16,0,2,0,0,1.33,5.25,8.5,1.5,2.63,1642.3073426896929,1476.430801997579,165.87654069211385,0.8,1.2,1.2,1.2,10.0,9.2,2.6,3.0,5.0,7.0
2425,Premier League,2025-05-25,Man United,Aston Villa,2,0,H,0,0,D,25,6,10,1,4,3,10,10,2,2,0,1,4.33,4.2,1.7,1.62,2.3,1563.944029268046,1764.7536999934175,-200.80967072537146,0.8,1.8,1.8,0.6,15.0,12.8,3.8,5.0,9.0,9.0
2526,League One,2025-08-01,Luton,AFC Wimbledon,1,0,H,0,0,D,6,2,1,0,5,2,10,11,1,1,0,0,1.5,4.33,5.5,1.9,1.95,1413.5934426689328,1154.774807495147,258.8186351737859,1.6,1.4,1.4,2.0,15.4,9.0,4.6,3.2,90.0,1189.0
2526,League One,2025-08-02,Lincoln,Reading,2,0,H,1,0,H,6,9,2,2,3,9,14,4,1,0,0,0,1.9,3.5,3.8,1.83,2.03,1320.1971872647891,1365.1656143671416,-44.96842710235251,1.6,1.8,1.6,1.2,13.0,10.8,4.0,3.8,91.0,91.0
2526,League One,2025-08-02,Wigan,Northampton,3,1,H,2,0,H,20,7,8,4,9,3,11,11,0,2,0,0,2.1,3.1,3.6,2.4,1.53,1318.9132474998326,1270.1232846915536,48.789962808278915,1.0,1.2,0.6,1.4,11.4,8.4,3.8,3.8,91.0,91.0
2526,League One,2025-08-02,Rotherham,Port Vale,2,1,H,2,0,H,12,19,4,4,6,3,9,8,1,1,1,1,2.2,3.6,2.9,1.75,2.05,1298.9345862687321,1160.2465771249326,138.6880091437995,1.4,0.6,1.8,2.2,10.8,9.4,2.4,3.0,91.0,462.0
2526,League One,2025-08-02,Plymouth,Barnsley,1,3,A,0,2,A,15,12,3,7,9,5,9,18,2,3,0,1,2.2,3.7,2.88,1.62,2.2,1393.0794401563865,1277.1461017229465,115.93333843343999,1.8,2.6,1.4,2.0,9.6,16.2,3.2,7.2,91.0,91.0
2526,League One,2025-08-02,Huddersfield,Leyton Orient,3,0,H,1,0,H,13,14,8,3,6,3,11,14,3,0,0,0,1.95,3.8,3.4,1.93,1.93,1239.4838254915446,1406.152955299651,-166.6691298081064,0.8,2.8,2.8,1.2,11.4,14.2,4.2,6.2,91.0,91.0
2526,League One,2025-08-02,Blackpool,Stevenage,2,3,A,1,2,A,8,7,2,4,2,2,15,19,1,4,0,0,1.9,3.5,3.75,2.08,1.73,1371.7678080355504,1276.3279008007992,95.43990723475122,1.8,0.8,1.4,1.2,11.6,10.8,5.4,3.8,91.0,91.0
